#-----------------+
#  TRI RAPIDE     |
#-----------------+
#
#+--------+-----------------------------+-----------------------------+-----------------------------+
#|        |           Ordonné           |          Aleatoire          |           Inverse           |
#| Taille | Affectations   Comparaisons | Affectations   Comparaisons | Affectations   Comparaisons |
#+ -------+--------------+--------------+--------------+--------------+--------------+--------------+
     436           1530            2986          3549            2606          2391            2612  
     437           1530            2994          3564            2696          2400            2619  
     438           1530            3002          3603            2700          2406            2627  
     439           1530            3010          3597            2603          2415            2635  
     440           1530            3018          3630            2541          2415            2642  
     441           1530            3026          3681            2619          2418            2649  
     442           1530            3034          3612            2593          2424            2656  
     443           1530            3042          3657            3212          2433            2663  
     444           1530            3050          3672            2991          2439            2671  
     445           1530            3058          3645            2946          2448            2679  
     446           1530            3066          3708            2686          2448            2686  
     447           1530            3074          3672            2803          2451            2693  
     448           1530            3082          3726            2739          2457            2700  
     449           1530            3090          3672            3439          2466            2707  
     450           1530            3098          3585            3153          2472            2715  
     451           1530            3106          3639            3207          2481            2723  
     452           1530            3114          3756            3032          2481            2730  
     453           1530            3122          3708            2898          2484            2737  
     454           1530            3130          3741            2766          2490            2744  
     455           1530            3138          3699            2896          2499            2751  
     456           1530            3146          3816            2706          2505            2759  
     457           1530            3154          3738            3154          2514            2767  
     458           1530            3162          3771            2674          2514            2774  
     459           1530            3170          3867            2631          2517            2781  
     460           1530            3178          3789            2779          2523            2788  
     461           1530            3186          3804            2627          2532            2795  
     462           1530            3194          3813            2618          2538            2803  
     463           1530            3202          3858            2703          2547            2811  
     464           1530            3210          3738            3625          2547            2818  
     465           1530            3218          3855            3229          2550            2825  
     466           1530            3226          3837            3138          2556            2832  
     467           1530            3234          3924            2748          2565            2839  
     468           1530            3242          3948            3080          2571            2847  
     469           1530            3250          3879            3106          2580            2855  
     470           1530            3258          3864            3424          2580            2862  
     471           1530            3266          3825            3088          2583            2869  
     472           1530            3274          3942            3173          2589            2876  
     473           1530            3282          3963            2960          2598            2883  
     474           1530            3290          3873            3790          2604            2891  
     475           1530            3298          3936            2726          2613            2899  
     476           1530            3306          3924            3124          2613            2906  
     477           1530            3314          3924            3899          2616            2913  
     478           1530            3322          3984            2932          2622            2920  
     479           1530            3330          3897            3289          2631            2927  
     480           1530            3338          3903            3456          2637            2935  
     481           1530            3346          4002            3357          2646            2943  
     482           1530            3354          3894            3409          2646            2950  
     483           1530            3362          3966            3112          2649            2957  
     484           1530            3370          4185            2714          2655            2964  
     485           1530            3378          4083            2947          2664            2971  
     486           1530            3386          4122            2625          2670            2979  
     487           1530            3394          3990            3510          2679            2987  
     488           1530            3402          3921            3551          2679            2994  
     489           1530            3410          4110            2833          2682            3001  
     490           1530            3418          4080            3113          2688            3008  
     491           1530            3426          3978            4093          2697            3015  
     492           1530            3434          4053            3673          2703            3023  
     493           1530            3442          4041            2831          2712            3031  
     494           1530            3450          4173            3439          2712            3038  
     495           1530            3458          4059            3101          2715            3045  
     496           1530            3466          4152            3228          2721            3052  
     497           1530            3474          4131            3308          2730            3059  
     498           1530            3482          3987            3842          2736            3067  
     499           1530            3490          4143            3033          2745            3075  
     500           1530            3498          4203            3321          2745            3082  
     501           1530            3506          4203            3607          2748            3089  
     502           1530            3514          4119            3962          2754            3096  
     503           1530            3522          4164            3527          2763            3103  
     504           1530            3530          4161            3460          2769            3111  
     505           1530            3538          4197            2933          2778            3119  
     506           1530            3546          4164            2989          2778            3126  
     507           1530            3554          4287            3067          2781            3133  
     508           1530            3562          4233            3454          2787            3140  
     509           1530            3570          4158            3916          2796            3147  
     510           1530            3578          4332            3052          2802            3155  
     511           1530            3586          4341            2997          2811            3163  
     512           1536            3595          4230            3241          2811            3170  
#+ -------+--------------+--------------+--------------+--------------+--------------+--------------+
